time,value
0,-1.91075
0.0001953125,-1.728287
0.000390625,-1.729726
0.0005859375,-1.779369
0.00078125,-1.939098
0.0009765625,-1.79196
0.001171875,-1.801439
0.001367187,-1.906356
0.0015625,-1.763008
0.001757813,-1.880953
0.001953125,-1.846475
0.002148438,-1.79994
0.00234375,-1.500206
0.002539063,-1.792415
0.002734375,-1.881426
0.002929688,-1.475842
0.003125,-1.548838
0.003320313,-1.682
0.003515625,-1.561758
0.003710937,-1.327848
0.00390625,-1.406896
0.004101563,-1.305972
0.004296875,-1.439923
0.004492187,-1.144839
0.0046875,-1.329032
0.004882813,-1.377958
0.005078125,-1.165367
0.005273438,-1.198342
0.00546875,-1.229185
0.005664063,-1.226312
0.005859375,-1.193076
0.006054688,-1.008353
0.00625,-1.083114
0.006445312,-0.9617561
0.006640625,-1.003487
0.006835938,-0.996446
0.00703125,-0.9014325
0.007226563,-0.9609996
0.007421875,-1.003044
0.007617188,-0.9845288
0.0078125,-0.934689
0.008007812,-0.8897339
0.008203126,-0.9731901
0.008398438,-0.9263089
0.00859375,-0.8972083
0.008789063,-0.9338
0.008984375,-0.8888564
0.009179688,-0.9993988
0.009375,-1.056271
0.009570313,-0.856216
0.009765625,-0.9565847
0.009960937,-0.8978463
0.01015625,-0.8763103
0.01035156,-1.040459
0.01054688,-0.9220501
0.01074219,-0.8766465
0.0109375,-0.9548008
0.01113281,-1.102561
0.01132813,-0.9312993
0.01152344,-0.9003373
0.01171875,-0.9649473
0.01191406,-0.9287691
0.01210938,-0.9304204
0.01230469,-0.9813557
0.0125,-1.04042
0.01269531,-0.8477555
0.01289062,-0.991542
0.01308594,-1.00144
0.01328125,-1.048218
0.01347656,-0.9973754
0.01367188,-0.8734248
0.01386719,-0.994896
0.0140625,-0.9589431
0.01425781,-0.934316
0.01445313,-1.099035
0.01464844,-0.8565989
0.01484375,-0.8910571
0.01503906,-0.9215168
0.01523438,-0.9328069
0.01542969,-0.972026
0.015625,-0.9198868
0.01582031,-1.028736
0.01601562,-0.9036707
0.01621094,-0.8569955
0.01640625,-0.8044007
0.01660156,-0.8718882
0.01679688,-0.8118232
0.01699219,-0.7985969
0.0171875,-0.7744282
0.01738281,-0.8158758
0.01757813,-0.7941554
0.01777344,-0.7682546
0.01796875,-0.8740957
0.01816406,-0.7808686
0.01835938,-0.9325236
0.01855469,-0.9794202
0.01875,-0.8416902
0.01894531,-1.011653
0.01914063,-0.9084505
0.01933594,-0.9429112
0.01953125,-0.7777975
0.01972656,-0.9782956
0.01992187,-0.8796886
0.02011719,-0.9357736
0.0203125,-0.7996626
0.02050781,-0.7640971
0.02070313,-0.7088397
0.02089844,-0.9283269
0.02109375,-0.8672388
